,datetime,price,growing_rate
0,2021-07-14 09:25:00,19.58,0.0
1,2021-07-14 09:30:00,19.58,0.0
2,2021-07-14 09:30:00,19.58,0.0
3,2021-07-14 09:30:00,19.58,0.0
4,2021-07-14 09:30:00,19.59,0.0005107252298264253
5,2021-07-14 09:30:00,19.58,-0.0005104645227157478
6,2021-07-14 09:30:00,19.46,-0.006128702757916105
7,2021-07-14 09:30:00,19.43,-0.0015416238437822027
8,2021-07-14 09:30:00,19.44,0.0005146680391148184
9,2021-07-14 09:30:00,19.46,0.0010288065843622185
10,2021-07-14 09:31:00,19.5,0.0020554984583760483
11,2021-07-14 09:31:00,19.51,0.0005128205128206442
12,2021-07-14 09:31:00,19.52,0.0005125576627369455
13,2021-07-14 09:31:00,19.52,0.0
14,2021-07-14 09:31:00,19.52,0.0
15,2021-07-14 09:32:00,19.51,-0.0005122950819671512
16,2021-07-14 09:32:00,19.5,-0.0005125576627371675
17,2021-07-14 09:32:00,19.5,0.0
18,2021-07-14 09:32:00,19.48,-0.0010256410256409554
19,2021-07-14 09:32:00,19.51,0.0015400410677619547
20,2021-07-14 09:32:00,19.52,0.0005125576627369455
21,2021-07-14 09:32:00,19.51,-0.0005122950819671512
22,2021-07-14 09:32:00,19.49,-0.001025115325474224
23,2021-07-14 09:32:00,19.49,0.0
24,2021-07-14 09:32:00,19.49,0.0
25,2021-07-14 09:32:00,19.49,0.0
26,2021-07-14 09:33:00,19.49,0.0
27,2021-07-14 09:33:00,19.52,0.001539250897896416
28,2021-07-14 09:33:00,19.52,0.0
29,2021-07-14 09:33:00,19.5,-0.0010245901639344135
30,2021-07-14 09:33:00,19.56,0.003076923076922977
31,2021-07-14 09:33:00,19.55,-0.0005112474437626302
32,2021-07-14 09:33:00,19.55,0.0
33,2021-07-14 09:33:00,19.55,0.0
34,2021-07-14 09:33:00,19.56,0.000511508951406503
35,2021-07-14 09:33:00,19.57,0.0005112474437629633
36,2021-07-14 09:33:00,19.57,0.0
37,2021-07-14 09:33:00,19.58,0.00051098620337231
38,2021-07-14 09:33:00,19.59,0.0005107252298264253
39,2021-07-14 09:33:00,19.6,0.0005104645227158588
40,2021-07-14 09:34:00,19.6,0.0
41,2021-07-14 09:34:00,19.6,0.0
42,2021-07-14 09:34:00,19.6,0.0
43,2021-07-14 09:34:00,19.6,0.0
44,2021-07-14 09:34:00,19.61,0.0005102040816324926
45,2021-07-14 09:34:00,19.6,-0.0005099439061702071
46,2021-07-14 09:34:00,19.59,-0.0005102040816327147
47,2021-07-14 09:34:00,19.59,0.0
48,2021-07-14 09:34:00,19.59,0.0
49,2021-07-14 09:34:00,19.56,-0.0015313935681470214
50,2021-07-14 09:35:00,19.56,0.0
51,2021-07-14 09:35:00,19.56,0.0
52,2021-07-14 09:35:00,19.56,0.0
53,2021-07-14 09:35:00,19.55,-0.0005112474437626302
54,2021-07-14 09:35:00,19.56,0.000511508951406503
55,2021-07-14 09:35:00,19.56,0.0
56,2021-07-14 09:36:00,19.58,0.0010224948875254825
57,2021-07-14 09:36:00,19.56,-0.0010214504596527396
58,2021-07-14 09:36:00,19.58,0.0010224948875254825
59,2021-07-14 09:36:00,19.58,0.0
60,2021-07-14 09:36:00,19.58,0.0
61,2021-07-14 09:36:00,19.58,0.0
62,2021-07-14 09:36:00,19.58,0.0
63,2021-07-14 09:37:00,19.58,0.0
64,2021-07-14 09:37:00,19.59,0.0005107252298264253
65,2021-07-14 09:37:00,19.56,-0.0015313935681470214
66,2021-07-14 09:37:00,19.58,0.0010224948875254825
67,2021-07-14 09:37:00,19.58,0.0
68,2021-07-14 09:37:00,19.58,0.0
69,2021-07-14 09:37:00,19.59,0.0005107252298264253
70,2021-07-14 09:37:00,19.57,-0.0010209290454312736
71,2021-07-14 09:37:00,19.57,0.0
72,2021-07-14 09:37:00,19.57,0.0
73,2021-07-14 09:37:00,19.57,0.0
74,2021-07-14 09:38:00,19.57,0.0
75,2021-07-14 09:38:00,19.57,0.0
76,2021-07-14 09:38:00,19.57,0.0
77,2021-07-14 09:38:00,19.57,0.0
78,2021-07-14 09:38:00,19.56,-0.0005109862033726431
79,2021-07-14 09:38:00,19.56,0.0
80,2021-07-14 09:38:00,19.56,0.0
81,2021-07-14 09:38:00,19.5,-0.0030674846625766694
82,2021-07-14 09:39:00,19.49,-0.0005128205128206442
83,2021-07-14 09:39:00,19.5,0.0005130836326321386
84,2021-07-14 09:39:00,19.5,0.0
85,2021-07-14 09:39:00,19.5,0.0
86,2021-07-14 09:39:00,19.5,0.0
87,2021-07-14 09:39:00,19.49,-0.0005128205128206442
88,2021-07-14 09:39:00,19.49,0.0
89,2021-07-14 09:40:00,19.5,0.0005130836326321386
90,2021-07-14 09:40:00,19.55,0.002564102564102555
91,2021-07-14 09:40:00,19.56,0.000511508951406503
92,2021-07-14 09:40:00,19.55,-0.0005112474437626302
93,2021-07-14 09:40:00,19.55,0.0
94,2021-07-14 09:41:00,19.55,0.0
95,2021-07-14 09:41:00,19.56,0.000511508951406503
96,2021-07-14 09:41:00,19.55,-0.0005112474437626302
97,2021-07-14 09:41:00,19.55,0.0
98,2021-07-14 09:41:00,19.55,0.0
99,2021-07-14 09:42:00,19.55,0.0
100,2021-07-14 09:42:00,19.55,0.0
101,2021-07-14 09:42:00,19.53,-0.001023017902813228
102,2021-07-14 09:43:00,19.52,-0.0005120327700973704
103,2021-07-14 09:43:00,19.54,0.0010245901639343025
104,2021-07-14 09:43:00,19.54,0.0
105,2021-07-14 09:43:00,19.52,-0.0010235414534288667
106,2021-07-14 09:44:00,19.51,-0.0005122950819671512
107,2021-07-14 09:44:00,19.51,0.0
108,2021-07-14 09:44:00,19.51,0.0
109,2021-07-14 09:44:00,19.52,0.0005125576627369455
110,2021-07-14 09:44:00,19.52,0.0
111,2021-07-14 09:44:00,19.51,-0.0005122950819671512
112,2021-07-14 09:45:00,19.51,0.0
113,2021-07-14 09:45:00,19.51,0.0
114,2021-07-14 09:45:00,19.5,-0.0005125576627371675
115,2021-07-14 09:45:00,19.5,0.0
116,2021-07-14 09:45:00,19.5,0.0
117,2021-07-14 09:45:00,19.5,0.0
118,2021-07-14 09:46:00,19.5,0.0
119,2021-07-14 09:46:00,19.5,0.0
120,2021-07-14 09:46:00,19.49,-0.0005128205128206442
121,2021-07-14 09:46:00,19.49,0.0
122,2021-07-14 09:46:00,19.49,0.0
123,2021-07-14 09:46:00,19.49,0.0
124,2021-07-14 09:46:00,19.49,0.0
125,2021-07-14 09:46:00,19.49,0.0
126,2021-07-14 09:46:00,19.49,0.0
127,2021-07-14 09:46:00,19.48,-0.0005130836326320276
128,2021-07-14 09:47:00,19.48,0.0
129,2021-07-14 09:47:00,19.48,0.0
130,2021-07-14 09:47:00,19.47,-0.0005133470225873182
131,2021-07-14 09:47:00,19.47,0.0
132,2021-07-14 09:47:00,19.47,0.0
133,2021-07-14 09:47:00,19.48,0.0005136106831022946
134,2021-07-14 09:47:00,19.48,0.0
135,2021-07-14 09:47:00,19.48,0.0
136,2021-07-14 09:47:00,19.49,0.0005133470225870962
137,2021-07-14 09:48:00,19.49,0.0
138,2021-07-14 09:48:00,19.49,0.0
139,2021-07-14 09:48:00,19.49,0.0
140,2021-07-14 09:48:00,19.48,-0.0005130836326320276
141,2021-07-14 09:48:00,19.48,0.0
142,2021-07-14 09:48:00,19.47,-0.0005133470225873182
143,2021-07-14 09:49:00,19.47,0.0
144,2021-07-14 09:49:00,19.47,0.0
145,2021-07-14 09:49:00,19.47,0.0
146,2021-07-14 09:49:00,19.47,0.0
147,2021-07-14 09:49:00,19.46,-0.0005136106831020726
148,2021-07-14 09:50:00,19.45,-0.0005138746145940676
149,2021-07-14 09:50:00,19.45,0.0
150,2021-07-14 09:50:00,19.45,0.0
151,2021-07-14 09:50:00,19.44,-0.0005141388174806361
152,2021-07-14 09:50:00,19.43,-0.0005144032921811093
153,2021-07-14 09:50:00,19.42,-0.0005146680391147074
154,2021-07-14 09:50:00,19.42,0.0
155,2021-07-14 09:50:00,19.42,0.0
156,2021-07-14 09:51:00,19.42,0.0
157,2021-07-14 09:51:00,19.42,0.0
158,2021-07-14 09:51:00,19.42,0.0
159,2021-07-14 09:51:00,19.42,0.0
160,2021-07-14 09:51:00,19.42,0.0
161,2021-07-14 09:51:00,19.43,0.000514933058702205
162,2021-07-14 09:51:00,19.43,0.0
163,2021-07-14 09:51:00,19.44,0.0005146680391148184
164,2021-07-14 09:51:00,19.44,0.0
165,2021-07-14 09:51:00,19.44,0.0
166,2021-07-14 09:51:00,19.44,0.0
167,2021-07-14 09:51:00,19.44,0.0
168,2021-07-14 09:51:00,19.44,0.0
169,2021-07-14 09:51:00,19.44,0.0
170,2021-07-14 09:51:00,19.44,0.0
171,2021-07-14 09:52:00,19.44,0.0
172,2021-07-14 09:52:00,19.45,0.0005144032921808872
173,2021-07-14 09:52:00,19.46,0.0005141388174807471
174,2021-07-14 09:52:00,19.46,0.0
175,2021-07-14 09:52:00,19.46,0.0
176,2021-07-14 09:52:00,19.46,0.0
177,2021-07-14 09:52:00,19.46,0.0
178,2021-07-14 09:53:00,19.45,-0.0005138746145940676
179,2021-07-14 09:53:00,19.45,0.0
180,2021-07-14 09:53:00,19.46,0.0005141388174807471
181,2021-07-14 09:53:00,19.45,-0.0005138746145940676
182,2021-07-14 09:53:00,19.45,0.0
183,2021-07-14 09:53:00,19.45,0.0
184,2021-07-14 09:53:00,19.45,0.0
185,2021-07-14 09:53:00,19.45,0.0
186,2021-07-14 09:53:00,19.45,0.0
187,2021-07-14 09:54:00,19.46,0.0005141388174807471
188,2021-07-14 09:54:00,19.45,-0.0005138746145940676
189,2021-07-14 09:54:00,19.45,0.0
190,2021-07-14 09:54:00,19.45,0.0
191,2021-07-14 09:54:00,19.45,0.0
192,2021-07-14 09:54:00,19.45,0.0
193,2021-07-14 09:55:00,19.45,0.0
194,2021-07-14 09:55:00,19.45,0.0
195,2021-07-14 09:55:00,19.45,0.0
196,2021-07-14 09:55:00,19.46,0.0005141388174807471
197,2021-07-14 09:55:00,19.45,-0.0005138746145940676
198,2021-07-14 09:55:00,19.46,0.0005141388174807471
199,2021-07-14 09:56:00,19.46,0.0
200,2021-07-14 09:56:00,19.45,-0.0005138746145940676
201,2021-07-14 09:56:00,19.45,0.0
202,2021-07-14 09:56:00,19.46,0.0005141388174807471
203,2021-07-14 09:57:00,19.46,0.0
204,2021-07-14 09:57:00,19.47,0.0005138746145938455
205,2021-07-14 09:57:00,19.46,-0.0005136106831020726
206,2021-07-14 09:57:00,19.46,0.0
207,2021-07-14 09:57:00,19.47,0.0005138746145938455
208,2021-07-14 09:58:00,19.46,-0.0005136106831020726
209,2021-07-14 09:58:00,19.46,0.0
210,2021-07-14 09:58:00,19.46,0.0
211,2021-07-14 09:58:00,19.46,0.0
212,2021-07-14 09:58:00,19.46,0.0
213,2021-07-14 09:58:00,19.46,0.0
214,2021-07-14 09:59:00,19.46,0.0
215,2021-07-14 09:59:00,19.45,-0.0005138746145940676
216,2021-07-14 09:59:00,19.46,0.0005141388174807471
217,2021-07-14 09:59:00,19.47,0.0005138746145938455
218,2021-07-14 09:59:00,19.45,-0.0010272213662043672
219,2021-07-14 09:59:00,19.46,0.0005141388174807471
220,2021-07-14 09:59:00,19.45,-0.0005138746145940676
221,2021-07-14 09:59:00,19.45,0.0
222,2021-07-14 09:59:00,19.46,0.0005141388174807471
223,2021-07-14 10:00:00,19.46,0.0
224,2021-07-14 10:00:00,19.46,0.0
225,2021-07-14 10:00:00,19.46,0.0
226,2021-07-14 10:00:00,19.46,0.0
227,2021-07-14 10:00:00,19.46,0.0
228,2021-07-14 10:00:00,19.46,0.0
229,2021-07-14 10:01:00,19.46,0.0
230,2021-07-14 10:01:00,19.46,0.0
231,2021-07-14 10:01:00,19.45,-0.0005138746145940676
232,2021-07-14 10:01:00,19.44,-0.0005141388174806361
233,2021-07-14 10:01:00,19.44,0.0
234,2021-07-14 10:02:00,19.45,0.0005144032921808872
235,2021-07-14 10:02:00,19.45,0.0
236,2021-07-14 10:02:00,19.45,0.0
237,2021-07-14 10:03:00,19.45,0.0
238,2021-07-14 10:03:00,19.45,0.0
239,2021-07-14 10:03:00,19.45,0.0
240,2021-07-14 10:03:00,19.45,0.0
241,2021-07-14 10:03:00,19.46,0.0005141388174807471
242,2021-07-14 10:03:00,19.46,0.0
243,2021-07-14 10:04:00,19.46,0.0
244,2021-07-14 10:04:00,19.46,0.0
245,2021-07-14 10:04:00,19.46,0.0
246,2021-07-14 10:04:00,19.46,0.0
247,2021-07-14 10:04:00,19.45,-0.0005138746145940676
248,2021-07-14 10:04:00,19.45,0.0
