,datetime,price,growing_rate
0,2021-07-15 09:25:00,19.54,0.0
1,2021-07-15 09:30:00,19.53,-0.0005117707267143778
2,2021-07-15 09:30:00,19.54,0.0005120327700971483
3,2021-07-15 09:30:00,19.53,-0.0005117707267143778
4,2021-07-15 09:30:00,19.53,0.0
5,2021-07-15 09:30:00,19.53,0.0
6,2021-07-15 09:30:00,19.48,-0.0025601638504865187
7,2021-07-15 09:30:00,19.5,0.0010266940451744144
8,2021-07-15 09:30:00,19.5,0.0
9,2021-07-15 09:30:00,19.5,0.0
10,2021-07-15 09:30:00,19.5,0.0
11,2021-07-15 09:30:00,19.48,-0.0010256410256409554
12,2021-07-15 09:30:00,19.47,-0.0005133470225873182
13,2021-07-15 09:30:00,19.46,-0.0005136106831020726
14,2021-07-15 09:30:00,19.45,-0.0005138746145940676
15,2021-07-15 09:30:00,19.45,0.0
16,2021-07-15 09:30:00,19.45,0.0
17,2021-07-15 09:30:00,19.46,0.0005141388174807471
18,2021-07-15 09:31:00,19.46,0.0
19,2021-07-15 09:31:00,19.52,0.0030832476875641834
20,2021-07-15 09:31:00,19.52,0.0
21,2021-07-15 09:31:00,19.52,0.0
22,2021-07-15 09:31:00,19.52,0.0
23,2021-07-15 09:31:00,19.55,0.0015368852459016757
24,2021-07-15 09:31:00,19.58,0.001534526854219731
25,2021-07-15 09:31:00,19.58,0.0
26,2021-07-15 09:31:00,19.59,0.0005107252298264253
27,2021-07-15 09:31:00,19.56,-0.0015313935681470214
28,2021-07-15 09:31:00,19.57,0.0005112474437629633
29,2021-07-15 09:32:00,19.57,0.0
30,2021-07-15 09:32:00,19.53,-0.0020439448134900173
31,2021-07-15 09:32:00,19.48,-0.0025601638504865187
32,2021-07-15 09:32:00,19.48,0.0
33,2021-07-15 09:32:00,19.48,0.0
34,2021-07-15 09:32:00,19.47,-0.0005133470225873182
35,2021-07-15 09:32:00,19.49,0.0010272213662043672
36,2021-07-15 09:32:00,19.49,0.0
37,2021-07-15 09:32:00,19.49,0.0
38,2021-07-15 09:32:00,19.5,0.0005130836326321386
39,2021-07-15 09:32:00,19.48,-0.0010256410256409554
40,2021-07-15 09:32:00,19.49,0.0005133470225870962
41,2021-07-15 09:32:00,19.47,-0.0010261672652641662
42,2021-07-15 09:33:00,19.46,-0.0005136106831020726
43,2021-07-15 09:33:00,19.46,0.0
44,2021-07-15 09:33:00,19.42,-0.0020554984583761593
45,2021-07-15 09:33:00,19.43,0.000514933058702205
46,2021-07-15 09:33:00,19.42,-0.0005146680391147074
47,2021-07-15 09:33:00,19.42,0.0
48,2021-07-15 09:33:00,19.42,0.0
49,2021-07-15 09:33:00,19.44,0.001029866117404632
50,2021-07-15 09:33:00,19.44,0.0
51,2021-07-15 09:33:00,19.44,0.0
52,2021-07-15 09:33:00,19.44,0.0
53,2021-07-15 09:34:00,19.44,0.0
54,2021-07-15 09:34:00,19.44,0.0
55,2021-07-15 09:34:00,19.43,-0.0005144032921811093
56,2021-07-15 09:34:00,19.44,0.0005146680391148184
57,2021-07-15 09:34:00,19.43,-0.0005144032921811093
58,2021-07-15 09:34:00,19.44,0.0005146680391148184
59,2021-07-15 09:34:00,19.43,-0.0005144032921811093
60,2021-07-15 09:34:00,19.42,-0.0005146680391147074
61,2021-07-15 09:34:00,19.42,0.0
62,2021-07-15 09:35:00,19.42,0.0
63,2021-07-15 09:35:00,19.42,0.0
64,2021-07-15 09:35:00,19.43,0.000514933058702205
65,2021-07-15 09:35:00,19.43,0.0
66,2021-07-15 09:35:00,19.42,-0.0005146680391147074
67,2021-07-15 09:35:00,19.42,0.0
68,2021-07-15 09:35:00,19.42,0.0
69,2021-07-15 09:35:00,19.42,0.0
70,2021-07-15 09:35:00,19.42,0.0
71,2021-07-15 09:35:00,19.42,0.0
72,2021-07-15 09:36:00,19.42,0.0
73,2021-07-15 09:36:00,19.42,0.0
74,2021-07-15 09:36:00,19.43,0.000514933058702205
75,2021-07-15 09:36:00,19.44,0.0005146680391148184
76,2021-07-15 09:36:00,19.46,0.0010288065843622185
77,2021-07-15 09:36:00,19.46,0.0
78,2021-07-15 09:36:00,19.46,0.0
79,2021-07-15 09:36:00,19.47,0.0005138746145938455
80,2021-07-15 09:37:00,19.46,-0.0005136106831020726
81,2021-07-15 09:37:00,19.44,-0.0010277492291880241
82,2021-07-15 09:37:00,19.43,-0.0005144032921811093
83,2021-07-15 09:37:00,19.43,0.0
84,2021-07-15 09:37:00,19.43,0.0
85,2021-07-15 09:37:00,19.42,-0.0005146680391147074
86,2021-07-15 09:37:00,19.42,0.0
87,2021-07-15 09:37:00,19.42,0.0
88,2021-07-15 09:37:00,19.42,0.0
89,2021-07-15 09:37:00,19.41,-0.000514933058702427
90,2021-07-15 09:37:00,19.41,0.0
91,2021-07-15 09:38:00,19.41,0.0
92,2021-07-15 09:38:00,19.41,0.0
93,2021-07-15 09:38:00,19.41,0.0
94,2021-07-15 09:38:00,19.42,0.0005151983513653757
95,2021-07-15 09:38:00,19.43,0.000514933058702205
96,2021-07-15 09:38:00,19.43,0.0
97,2021-07-15 09:38:00,19.43,0.0
98,2021-07-15 09:38:00,19.48,0.00257334019557387
99,2021-07-15 09:39:00,19.48,0.0
100,2021-07-15 09:39:00,19.47,-0.0005133470225873182
101,2021-07-15 09:39:00,19.46,-0.0005136106831020726
102,2021-07-15 09:39:00,19.43,-0.0015416238437822027
103,2021-07-15 09:39:00,19.47,0.0020586721564590515
104,2021-07-15 09:39:00,19.47,0.0
