datetime,price,vol,B/S,order
2021-07-09 10:01:00,19.37,30,0,315
2021-07-09 10:01:00,19.37,4,0,316
2021-07-09 10:02:00,19.36,3,1,317
2021-07-09 10:02:00,19.36,12,1,318
2021-07-09 10:03:00,19.36,3,1,319
2021-07-09 10:03:00,19.39,18,0,320
2021-07-09 10:03:00,19.39,28,0,321
2021-07-09 10:03:00,19.39,5,0,322
2021-07-09 10:03:00,19.39,17,0,323
2021-07-09 10:04:00,19.39,3,0,324
2021-07-09 10:04:00,19.39,2,1,325
2021-07-09 10:04:00,19.39,13,1,326
2021-07-09 10:04:00,19.37,1,1,327
2021-07-09 10:04:00,19.37,15,1,328
2021-07-09 10:05:00,19.37,21,1,329
2021-07-09 10:05:00,19.37,1,0,330
2021-07-09 10:05:00,19.37,7,0,331
2021-07-09 10:05:00,19.36,9,1,332
2021-07-09 10:05:00,19.37,5,0,333
2021-07-09 10:05:00,19.36,2,1,334
2021-07-09 10:06:00,19.36,4,1,335
2021-07-09 10:06:00,19.35,10,1,336
2021-07-09 10:06:00,19.35,23,1,337
2021-07-09 10:06:00,19.35,7,1,338
2021-07-09 10:06:00,19.37,16,0,339
2021-07-09 10:07:00,19.37,3,1,340
2021-07-09 10:07:00,19.37,14,1,341
2021-07-09 10:08:00,19.35,1,1,342
2021-07-09 10:09:00,19.35,5,1,343
2021-07-09 10:09:00,19.35,1,1,344
2021-07-09 10:09:00,19.36,5,0,345
2021-07-09 10:09:00,19.35,19,1,346
2021-07-09 10:09:00,19.35,1,1,347
2021-07-09 10:09:00,19.35,7,1,348
2021-07-09 10:10:00,19.35,10,1,349
2021-07-09 10:10:00,19.34,14,1,350
2021-07-09 10:10:00,19.34,3,1,351
2021-07-09 10:10:00,19.34,6,1,352
2021-07-09 10:10:00,19.33,4,1,353
2021-07-09 10:10:00,19.34,5,0,354
2021-07-09 10:11:00,19.33,21,1,355
2021-07-09 10:11:00,19.33,29,1,356
2021-07-09 10:11:00,19.33,47,1,357
2021-07-09 10:11:00,19.33,0,1,358
2021-07-09 10:11:00,19.31,1,1,359
2021-07-09 10:12:00,19.31,5,0,360
2021-07-09 10:12:00,19.3,4,1,361
2021-07-09 10:12:00,19.3,23,1,362
2021-07-09 10:12:00,19.3,3,1,363
2021-07-09 10:12:00,19.3,19,1,364
2021-07-09 10:12:00,19.3,6,0,365
2021-07-09 10:12:00,19.3,11,1,366
2021-07-09 10:13:00,19.28,17,1,367
2021-07-09 10:13:00,19.28,5,1,368
2021-07-09 10:13:00,19.28,2,1,369
2021-07-09 10:13:00,19.28,2,1,370
2021-07-09 10:13:00,19.3,1,0,371
2021-07-09 10:13:00,19.29,10,0,372
2021-07-09 10:13:00,19.28,2,1,373
2021-07-09 10:13:00,19.29,2,1,374
2021-07-09 10:14:00,19.28,20,1,375
2021-07-09 10:14:00,19.28,20,1,376
2021-07-09 10:14:00,19.27,5,1,377
2021-07-09 10:14:00,19.28,3,0,378
2021-07-09 10:14:00,19.28,26,0,379
2021-07-09 10:14:00,19.27,2,1,380
2021-07-09 10:14:00,19.28,30,0,381
2021-07-09 10:14:00,19.29,28,0,382
2021-07-09 10:15:00,19.29,11,0,383
2021-07-09 10:15:00,19.29,6,0,384
2021-07-09 10:15:00,19.28,6,1,385
2021-07-09 10:15:00,19.28,15,1,386
2021-07-09 10:15:00,19.28,11,1,387
2021-07-09 10:15:00,19.28,11,1,388
2021-07-09 10:15:00,19.28,5,0,389
2021-07-09 10:15:00,19.28,1,0,390
2021-07-09 10:16:00,19.28,5,0,391
2021-07-09 10:16:00,19.27,17,1,392
2021-07-09 10:16:00,19.27,5,0,393
2021-07-09 10:16:00,19.27,2,0,394
2021-07-09 10:16:00,19.27,10,0,395
2021-07-09 10:16:00,19.26,1,1,396
2021-07-09 10:17:00,19.26,1,1,397
2021-07-09 10:17:00,19.26,3,1,398
2021-07-09 10:17:00,19.26,59,1,399
2021-07-09 10:17:00,19.25,13,1,400
2021-07-09 10:17:00,19.25,1,0,401
2021-07-09 10:17:00,19.24,11,1,402
2021-07-09 10:17:00,19.24,1,0,403
2021-07-09 10:18:00,19.24,9,0,404
2021-07-09 10:18:00,19.24,13,1,405
2021-07-09 10:18:00,19.25,5,0,406
2021-07-09 10:18:00,19.25,3,0,407
2021-07-09 10:18:00,19.25,63,0,408
2021-07-09 10:18:00,19.25,4,1,409
2021-07-09 10:18:00,19.25,84,0,410
2021-07-09 10:18:00,19.25,80,0,411
2021-07-09 10:18:00,19.26,1,0,412
2021-07-09 10:18:00,19.26,8,0,413
2021-07-09 10:19:00,19.26,42,1,414
2021-07-09 10:19:00,19.26,2,1,415
2021-07-09 10:19:00,19.26,18,1,416
2021-07-09 10:19:00,19.27,20,0,417
2021-07-09 10:19:00,19.26,2,1,418
2021-07-09 10:20:00,19.27,7,0,419
2021-07-09 10:20:00,19.26,8,1,420
2021-07-09 10:20:00,19.26,29,1,421
2021-07-09 10:20:00,19.26,10,0,422
2021-07-09 10:20:00,19.25,8,1,423
2021-07-09 10:21:00,19.26,42,0,424
2021-07-09 10:21:00,19.26,12,0,425
2021-07-09 10:21:00,19.25,34,1,426
2021-07-09 10:21:00,19.27,5,0,427
2021-07-09 10:21:00,19.27,5,0,428
2021-07-09 10:21:00,19.27,27,0,429
2021-07-09 10:21:00,19.27,1,0,430
2021-07-09 10:21:00,19.27,3,0,431
2021-07-09 10:21:00,19.27,15,0,432
2021-07-09 10:21:00,19.28,2,0,433
2021-07-09 10:22:00,19.28,5,0,434
2021-07-09 10:22:00,19.28,1,0,435
2021-07-09 10:22:00,19.28,19,0,436
2021-07-09 10:22:00,19.28,2,0,437
2021-07-09 10:22:00,19.28,1,0,438
2021-07-09 10:22:00,19.27,5,1,439
2021-07-09 10:23:00,19.27,6,1,440
2021-07-09 10:23:00,19.28,2,0,441
2021-07-09 10:23:00,19.27,25,1,442
2021-07-09 10:23:00,19.27,1,0,443
2021-07-09 10:23:00,19.27,5,0,444
2021-07-09 10:23:00,19.27,39,0,445
2021-07-09 10:23:00,19.28,42,0,446
2021-07-09 10:23:00,19.28,3,0,447
2021-07-09 10:24:00,19.28,5,1,448
2021-07-09 10:24:00,19.28,1,0,449
2021-07-09 10:24:00,19.28,1,1,450
2021-07-09 10:24:00,19.29,13,0,451
2021-07-09 10:25:00,19.29,2,1,452
2021-07-09 10:25:00,19.29,2,1,453
2021-07-09 10:25:00,19.29,1,0,454
2021-07-09 10:25:00,19.28,5,1,455
2021-07-09 10:25:00,19.29,9,0,456
2021-07-09 10:25:00,19.29,30,0,457
2021-07-09 10:27:00,19.3,28,0,458
2021-07-09 10:27:00,19.3,10,1,459
2021-07-09 10:27:00,19.31,104,0,460
2021-07-09 10:27:00,19.33,3,0,461
2021-07-09 10:27:00,19.33,7,1,462
2021-07-09 10:28:00,19.33,1,0,463
2021-07-09 10:28:00,19.35,4,0,464
2021-07-09 10:28:00,19.37,5,0,465
2021-07-09 10:28:00,19.37,13,1,466
2021-07-09 10:28:00,19.38,1,0,467
2021-07-09 10:28:00,19.4,73,0,468
2021-07-09 10:28:00,19.43,50,0,469
2021-07-09 10:28:00,19.46,40,0,470
2021-07-09 10:28:00,19.47,9,0,471
2021-07-09 10:29:00,19.46,8,1,472
2021-07-09 10:29:00,19.46,11,0,473
2021-07-09 10:29:00,19.46,7,0,474
2021-07-09 10:29:00,19.42,3,1,475
2021-07-09 10:29:00,19.42,3,1,476
2021-07-09 10:29:00,19.41,5,1,477
2021-07-09 10:29:00,19.42,1,0,478
2021-07-09 10:29:00,19.41,1,1,479
2021-07-09 10:29:00,19.41,31,1,480
2021-07-09 10:30:00,19.41,1,1,481
2021-07-09 10:30:00,19.4,10,1,482
2021-07-09 10:30:00,19.4,1,1,483
2021-07-09 10:30:00,19.4,1,1,484
2021-07-09 10:30:00,19.4,12,1,485
2021-07-09 10:30:00,19.4,1,1,486
2021-07-09 10:30:00,19.4,2,1,487
2021-07-09 10:31:00,19.37,1,0,488
2021-07-09 10:31:00,19.37,10,0,489
2021-07-09 10:31:00,19.36,2,1,490
2021-07-09 10:31:00,19.37,2,0,491
2021-07-09 10:32:00,19.4,30,0,492
2021-07-09 10:32:00,19.37,16,1,493
2021-07-09 10:32:00,19.37,24,0,494
2021-07-09 10:32:00,19.37,18,0,495
2021-07-09 10:32:00,19.4,6,0,496
2021-07-09 10:32:00,19.41,1,0,497
2021-07-09 10:33:00,19.41,3,0,498
2021-07-09 10:33:00,19.41,29,0,499
2021-07-09 10:33:00,19.42,20,0,500
2021-07-09 10:33:00,19.42,1,1,501
2021-07-09 10:33:00,19.42,30,1,502
2021-07-09 10:34:00,19.42,29,1,503
2021-07-09 10:34:00,19.42,9,0,504
2021-07-09 10:34:00,19.4,1,1,505
2021-07-09 10:35:00,19.4,54,1,506
2021-07-09 10:35:00,19.4,1,0,507
2021-07-09 10:35:00,19.4,1,1,508
2021-07-09 10:36:00,19.4,10,0,509
2021-07-09 10:36:00,19.39,5,1,510
2021-07-09 10:36:00,19.38,11,1,511
2021-07-09 10:36:00,19.38,1,1,512
2021-07-09 10:36:00,19.4,13,0,513
2021-07-09 10:36:00,19.38,1,1,514
2021-07-09 10:37:00,19.39,1,0,515
2021-07-09 10:37:00,19.4,1,0,516
2021-07-09 10:37:00,19.4,10,0,517
2021-07-09 10:37:00,19.4,1,0,518
2021-07-09 10:37:00,19.4,13,0,519
2021-07-09 10:38:00,19.42,15,0,520
2021-07-09 10:38:00,19.42,8,1,521
2021-07-09 10:38:00,19.43,5,0,522
2021-07-09 10:38:00,19.42,7,1,523
2021-07-09 10:39:00,19.43,1,0,524
2021-07-09 10:39:00,19.43,1,0,525
2021-07-09 10:39:00,19.43,9,0,526
2021-07-09 10:39:00,19.43,12,0,527
2021-07-09 10:39:00,19.44,5,0,528
2021-07-09 10:39:00,19.44,2,0,529
2021-07-09 10:39:00,19.44,22,0,530
2021-07-09 10:39:00,19.44,10,1,531
2021-07-09 10:39:00,19.44,10,1,532
2021-07-09 10:39:00,19.45,4,0,533
2021-07-09 10:40:00,19.44,30,1,534
2021-07-09 10:40:00,19.44,1,1,535
2021-07-09 10:40:00,19.44,20,0,536
2021-07-09 10:40:00,19.44,2,0,537
2021-07-09 10:40:00,19.45,31,0,538
2021-07-09 10:40:00,19.44,7,0,539
2021-07-09 10:41:00,19.43,10,1,540
2021-07-09 10:41:00,19.43,4,1,541
2021-07-09 10:41:00,19.43,10,1,542
2021-07-09 10:41:00,19.43,2,1,543
2021-07-09 10:41:00,19.44,17,0,544
2021-07-09 10:42:00,19.43,5,1,545
2021-07-09 10:43:00,19.43,10,0,546
2021-07-09 10:43:00,19.43,2,0,547
2021-07-09 10:43:00,19.43,1,0,548
2021-07-09 10:44:00,19.41,30,1,549
2021-07-09 10:44:00,19.42,20,0,550
2021-07-09 10:44:00,19.42,11,0,551
2021-07-09 10:44:00,19.41,1,1,552
2021-07-09 10:45:00,19.42,12,0,553
2021-07-09 10:45:00,19.42,6,0,554
2021-07-09 10:45:00,19.41,2,1,555
2021-07-09 10:45:00,19.41,2,0,556
2021-07-09 10:46:00,19.41,2,0,557
2021-07-09 10:46:00,19.41,2,1,558
2021-07-09 10:46:00,19.41,2,1,559
2021-07-09 10:47:00,19.4,10,1,560
2021-07-09 10:48:00,19.4,18,1,561
2021-07-09 10:48:00,19.41,100,0,562
2021-07-09 10:49:00,19.42,4,0,563
2021-07-09 10:49:00,19.42,1,0,564
2021-07-09 10:49:00,19.42,11,0,565
2021-07-09 10:49:00,19.42,1,1,566
2021-07-09 10:49:00,19.42,8,0,567
2021-07-09 10:49:00,19.43,1,0,568
2021-07-09 10:49:00,19.42,1,1,569
2021-07-09 10:50:00,19.42,1,1,570
2021-07-09 10:50:00,19.42,5,0,571
2021-07-09 10:51:00,19.43,68,0,572
2021-07-09 10:51:00,19.44,6,0,573
2021-07-09 10:51:00,19.44,15,0,574
2021-07-09 10:51:00,19.44,3,0,575
2021-07-09 10:51:00,19.44,15,0,576
2021-07-09 10:51:00,19.45,64,0,577
2021-07-09 10:51:00,19.46,1,0,578
2021-07-09 10:51:00,19.45,1,1,579
2021-07-09 10:51:00,19.46,5,0,580
2021-07-09 10:52:00,19.46,4,0,581
2021-07-09 10:52:00,19.46,76,0,582
2021-07-09 10:52:00,19.45,4,1,583
2021-07-09 10:52:00,19.45,1,1,584
2021-07-09 10:52:00,19.45,3,1,585
2021-07-09 10:53:00,19.46,31,0,586
2021-07-09 10:53:00,19.46,1,1,587
2021-07-09 10:53:00,19.46,8,0,588
2021-07-09 10:53:00,19.45,2,1,589
2021-07-09 10:53:00,19.46,5,0,590
2021-07-09 10:54:00,19.46,10,0,591
2021-07-09 10:54:00,19.45,5,1,592
2021-07-09 10:54:00,19.46,16,0,593
2021-07-09 10:54:00,19.45,2,1,594
2021-07-09 10:54:00,19.45,2,1,595
2021-07-09 10:55:00,19.45,8,0,596
2021-07-09 10:55:00,19.44,1,1,597
2021-07-09 10:55:00,19.44,5,1,598
2021-07-09 10:55:00,19.44,7,1,599
2021-07-09 10:56:00,19.44,1,1,600
2021-07-09 10:56:00,19.44,2,1,601
2021-07-09 10:56:00,19.43,1,1,602
2021-07-09 10:57:00,19.44,2,0,603
2021-07-09 10:57:00,19.43,3,1,604
2021-07-09 10:58:00,19.43,2,0,605
2021-07-09 10:58:00,19.44,11,0,606
