datetime,price,vol,B/S,order
2021-07-15 09:34:00,19.42,20,1,61
2021-07-15 09:35:00,19.42,14,1,62
2021-07-15 09:35:00,19.42,41,1,63
2021-07-15 09:35:00,19.43,13,0,64
2021-07-15 09:35:00,19.43,2,0,65
2021-07-15 09:35:00,19.42,1,1,66
2021-07-15 09:35:00,19.42,14,1,67
2021-07-15 09:35:00,19.42,43,1,68
2021-07-15 09:35:00,19.42,20,1,69
2021-07-15 09:35:00,19.42,10,0,70
2021-07-15 09:35:00,19.42,3,0,71
2021-07-15 09:36:00,19.42,1,0,72
2021-07-15 09:36:00,19.42,41,0,73
2021-07-15 09:36:00,19.43,8,0,74
2021-07-15 09:36:00,19.44,7,0,75
2021-07-15 09:36:00,19.46,7,0,76
2021-07-15 09:36:00,19.46,6,0,77
2021-07-15 09:36:00,19.46,1,1,78
2021-07-15 09:36:00,19.47,3,0,79
2021-07-15 09:37:00,19.46,1,1,80
2021-07-15 09:37:00,19.44,42,1,81
2021-07-15 09:37:00,19.43,19,1,82
2021-07-15 09:37:00,19.43,1,1,83
2021-07-15 09:37:00,19.43,2,0,84
2021-07-15 09:37:00,19.42,18,1,85
2021-07-15 09:37:00,19.42,1,0,86
2021-07-15 09:37:00,19.42,10,0,87
2021-07-15 09:37:00,19.42,2,0,88
2021-07-15 09:37:00,19.41,37,1,89
2021-07-15 09:37:00,19.41,12,0,90
2021-07-15 09:38:00,19.41,5,1,91
2021-07-15 09:38:00,19.41,5,1,92
2021-07-15 09:38:00,19.41,5,1,93
2021-07-15 09:38:00,19.42,10,0,94
2021-07-15 09:38:00,19.43,60,0,95
2021-07-15 09:38:00,19.43,4,0,96
2021-07-15 09:38:00,19.43,7,1,97
2021-07-15 09:38:00,19.48,3,0,98
2021-07-15 09:39:00,19.48,13,0,99
2021-07-15 09:39:00,19.47,40,0,100
2021-07-15 09:39:00,19.46,6,0,101
2021-07-15 09:39:00,19.43,55,1,102
2021-07-15 09:39:00,19.47,3,0,103
2021-07-15 09:39:00,19.47,1,0,104
2021-07-15 09:40:00,19.41,38,1,105
2021-07-15 09:40:00,19.41,10,1,106
2021-07-15 09:40:00,19.42,15,0,107
2021-07-15 09:40:00,19.41,5,1,108
2021-07-15 09:40:00,19.42,10,0,109
2021-07-15 09:40:00,19.42,2,0,110
2021-07-15 09:40:00,19.42,3,1,111
2021-07-15 09:40:00,19.42,4,1,112
2021-07-15 09:40:00,19.42,37,1,113
2021-07-15 09:41:00,19.42,5,1,114
2021-07-15 09:41:00,19.42,6,1,115
2021-07-15 09:41:00,19.42,32,1,116
2021-07-15 09:41:00,19.42,15,0,117
2021-07-15 09:41:00,19.41,47,1,118
2021-07-15 09:41:00,19.41,17,1,119
2021-07-15 09:41:00,19.42,9,0,120
2021-07-15 09:41:00,19.41,28,2,121
2021-07-15 09:41:00,19.41,2,0,122
2021-07-15 09:41:00,19.4,51,1,123
2021-07-15 09:42:00,19.41,29,1,124
2021-07-15 09:42:00,19.41,21,1,125
2021-07-15 09:42:00,19.41,1,0,126
2021-07-15 09:42:00,19.42,10,0,127
2021-07-15 09:43:00,19.42,2,0,128
2021-07-15 09:43:00,19.42,5,0,129
2021-07-15 09:43:00,19.42,9,0,130
2021-07-15 09:43:00,19.41,1,1,131
2021-07-15 09:43:00,19.42,10,0,132
2021-07-15 09:43:00,19.42,15,0,133
2021-07-15 09:43:00,19.42,6,0,134
2021-07-15 09:43:00,19.41,16,1,135
2021-07-15 09:43:00,19.41,19,1,136
2021-07-15 09:44:00,19.41,5,0,137
2021-07-15 09:44:00,19.41,10,0,138
2021-07-15 09:44:00,19.4,1,1,139
2021-07-15 09:44:00,19.41,10,0,140
2021-07-15 09:44:00,19.4,57,1,141
2021-07-15 09:44:00,19.4,27,1,142
2021-07-15 09:44:00,19.39,9,1,143
2021-07-15 09:44:00,19.39,4,1,144
2021-07-15 09:44:00,19.4,10,0,145
2021-07-15 09:45:00,19.39,14,1,146
2021-07-15 09:45:00,19.38,9,1,147
2021-07-15 09:45:00,19.39,10,0,148
2021-07-15 09:45:00,19.38,17,1,149
2021-07-15 09:45:00,19.38,1,1,150
2021-07-15 09:45:00,19.38,2,1,151
2021-07-15 09:45:00,19.37,8,1,152
2021-07-15 09:45:00,19.37,1,1,153
2021-07-15 09:45:00,19.37,25,1,154
2021-07-15 09:45:00,19.37,4,1,155
2021-07-15 09:45:00,19.36,3,1,156
2021-07-15 09:45:00,19.36,10,2,157
2021-07-15 09:45:00,19.35,4,1,158
2021-07-15 09:45:00,19.36,2,0,159
2021-07-15 09:45:00,19.35,8,1,160
2021-07-15 09:46:00,19.35,12,1,161
2021-07-15 09:46:00,19.35,12,1,162
2021-07-15 09:46:00,19.35,4,1,163
2021-07-15 09:46:00,19.36,1,0,164
2021-07-15 09:46:00,19.35,1,1,165
2021-07-15 09:46:00,19.35,24,1,166
2021-07-15 09:46:00,19.36,8,1,167
2021-07-15 09:46:00,19.35,13,1,168
2021-07-15 09:46:00,19.36,1,1,169
2021-07-15 09:46:00,19.35,65,1,170
2021-07-15 09:46:00,19.36,20,1,171
2021-07-15 09:46:00,19.36,24,1,172
2021-07-15 09:46:00,19.36,1,0,173
2021-07-15 09:47:00,19.36,12,0,174
2021-07-15 09:47:00,19.35,24,1,175
2021-07-15 09:47:00,19.36,8,0,176
2021-07-15 09:47:00,19.36,1,1,177
2021-07-15 09:47:00,19.37,1,0,178
2021-07-15 09:47:00,19.37,1,0,179
2021-07-15 09:47:00,19.37,11,0,180
2021-07-15 09:47:00,19.36,5,1,181
2021-07-15 09:47:00,19.36,30,1,182
2021-07-15 09:47:00,19.36,1,0,183
2021-07-15 09:48:00,19.36,29,0,184
2021-07-15 09:48:00,19.36,14,1,185
2021-07-15 09:48:00,19.36,11,1,186
2021-07-15 09:48:00,19.36,8,1,187
2021-07-15 09:48:00,19.37,1,0,188
2021-07-15 09:48:00,19.36,15,1,189
2021-07-15 09:49:00,19.36,1,1,190
2021-07-15 09:49:00,19.36,38,1,191
2021-07-15 09:49:00,19.32,249,1,192
2021-07-15 09:49:00,19.32,8,1,193
2021-07-15 09:49:00,19.31,32,1,194
2021-07-15 09:50:00,19.32,8,0,195
2021-07-15 09:50:00,19.32,3,1,196
2021-07-15 09:50:00,19.32,32,1,197
2021-07-15 09:50:00,19.3,156,1,198
2021-07-15 09:50:00,19.3,7,1,199
2021-07-15 09:50:00,19.3,19,1,200
2021-07-15 09:50:00,19.25,40,1,201
2021-07-15 09:50:00,19.25,2,0,202
2021-07-15 09:50:00,19.24,30,0,203
2021-07-15 09:50:00,19.24,15,0,204
2021-07-15 09:50:00,19.24,7,1,205
2021-07-15 09:50:00,19.24,22,1,206
2021-07-15 09:50:00,19.24,1,1,207
2021-07-15 09:50:00,19.24,6,0,208
2021-07-15 09:50:00,19.22,3,1,209
2021-07-15 09:51:00,19.23,10,2,210
2021-07-15 09:51:00,19.22,8,1,211
2021-07-15 09:51:00,19.24,6,0,212
2021-07-15 09:51:00,19.22,31,1,213
2021-07-15 09:51:00,19.24,1,0,214
2021-07-15 09:51:00,19.23,19,1,215
2021-07-15 09:51:00,19.25,5,0,216
2021-07-15 09:51:00,19.24,1,1,217
2021-07-15 09:51:00,19.25,1,0,218
2021-07-15 09:51:00,19.25,7,0,219
2021-07-15 09:51:00,19.24,67,1,220
2021-07-15 09:51:00,19.24,12,0,221
2021-07-15 09:52:00,19.24,2,0,222
2021-07-15 09:52:00,19.24,9,0,223
2021-07-15 09:52:00,19.22,157,1,224
2021-07-15 09:52:00,19.21,62,1,225
2021-07-15 09:52:00,19.21,15,1,226
2021-07-15 09:52:00,19.21,6,1,227
2021-07-15 09:52:00,19.22,4,0,228
2021-07-15 09:52:00,19.22,9,1,229
2021-07-15 09:52:00,19.22,6,0,230
2021-07-15 09:52:00,19.23,5,0,231
2021-07-15 09:52:00,19.22,50,1,232
2021-07-15 09:53:00,19.22,15,1,233
2021-07-15 09:53:00,19.23,2,0,234
2021-07-15 09:53:00,19.22,46,1,235
2021-07-15 09:53:00,19.22,4,1,236
2021-07-15 09:53:00,19.22,5,1,237
2021-07-15 09:53:00,19.23,3,0,238
2021-07-15 09:53:00,19.23,9,0,239
2021-07-15 09:53:00,19.23,2,0,240
2021-07-15 09:53:00,19.22,97,1,241
2021-07-15 09:53:00,19.23,10,0,242
2021-07-15 09:54:00,19.22,3,2,243
2021-07-15 09:54:00,19.22,2,1,244
2021-07-15 09:54:00,19.23,1,0,245
2021-07-15 09:54:00,19.23,4,0,246
2021-07-15 09:54:00,19.23,4,1,247
2021-07-15 09:54:00,19.23,57,1,248
2021-07-15 09:54:00,19.23,3,1,249
2021-07-15 09:54:00,19.23,1,1,250
2021-07-15 09:54:00,19.24,3,0,251
2021-07-15 09:55:00,19.24,5,0,252
2021-07-15 09:55:00,19.24,3,0,253
2021-07-15 09:55:00,19.23,48,1,254
2021-07-15 09:55:00,19.24,2,0,255
2021-07-15 09:55:00,19.25,3,1,256
2021-07-15 09:55:00,19.24,3,1,257
2021-07-15 09:55:00,19.24,2,1,258
2021-07-15 09:55:00,19.27,7,0,259
2021-07-15 09:55:00,19.24,15,1,260
2021-07-15 09:55:00,19.24,2,1,261
2021-07-15 09:55:00,19.27,15,0,262
2021-07-15 09:55:00,19.27,14,1,263
2021-07-15 09:55:00,19.27,1,1,264
2021-07-15 09:55:00,19.28,6,0,265
2021-07-15 09:55:00,19.27,2,1,266
2021-07-15 09:56:00,19.28,22,0,267
2021-07-15 09:56:00,19.27,79,1,268
2021-07-15 09:56:00,19.27,1,1,269
2021-07-15 09:56:00,19.27,3,1,270
2021-07-15 09:56:00,19.27,30,1,271
2021-07-15 09:56:00,19.27,10,0,272
2021-07-15 09:56:00,19.25,11,1,273
2021-07-15 09:56:00,19.25,10,1,274
2021-07-15 09:56:00,19.24,64,1,275
2021-07-15 09:56:00,19.23,73,1,276
2021-07-15 09:56:00,19.24,8,0,277
2021-07-15 09:56:00,19.24,10,0,278
2021-07-15 09:57:00,19.24,10,1,279
2021-07-15 09:57:00,19.24,1,1,280
2021-07-15 09:57:00,19.23,26,1,281
2021-07-15 09:57:00,19.24,10,1,282
2021-07-15 09:57:00,19.24,14,1,283
2021-07-15 09:57:00,19.25,2,0,284
2021-07-15 09:57:00,19.25,1,0,285
2021-07-15 09:57:00,19.25,4,1,286
2021-07-15 09:58:00,19.26,1,0,287
2021-07-15 09:58:00,19.25,11,1,288
2021-07-15 09:58:00,19.24,22,1,289
2021-07-15 09:58:00,19.24,8,0,290
2021-07-15 09:58:00,19.23,1,1,291
2021-07-15 09:58:00,19.23,6,1,292
2021-07-15 09:58:00,19.23,50,1,293
2021-07-15 09:58:00,19.23,22,1,294
2021-07-15 09:58:00,19.22,10,1,295
2021-07-15 09:59:00,19.23,5,0,296
2021-07-15 09:59:00,19.23,1,0,297
2021-07-15 09:59:00,19.23,1,1,298
2021-07-15 09:59:00,19.23,3,0,299
2021-07-15 09:59:00,19.23,4,0,300
2021-07-15 09:59:00,19.22,9,1,301
2021-07-15 09:59:00,19.22,1,1,302
2021-07-15 09:59:00,19.22,2,1,303
2021-07-15 10:00:00,19.23,3,0,304
2021-07-15 10:00:00,19.22,34,1,305
2021-07-15 10:00:00,19.22,1,1,306
2021-07-15 10:00:00,19.24,5,0,307
2021-07-15 10:00:00,19.22,16,1,308
2021-07-15 10:00:00,19.23,28,0,309
2021-07-15 10:00:00,19.23,7,0,310
2021-07-15 10:00:00,19.23,2,1,311
2021-07-15 10:00:00,19.23,2,1,312
2021-07-15 10:01:00,19.23,2,1,313
2021-07-15 10:01:00,19.23,6,1,314
2021-07-15 10:01:00,19.23,1,1,315
2021-07-15 10:01:00,19.24,3,0,316
2021-07-15 10:01:00,19.23,15,1,317
2021-07-15 10:01:00,19.22,4,1,318
2021-07-15 10:01:00,19.22,1,1,319
2021-07-15 10:01:00,19.23,5,0,320
2021-07-15 10:01:00,19.23,2,0,321
2021-07-15 10:02:00,19.24,1,0,322
2021-07-15 10:02:00,19.23,11,1,323
2021-07-15 10:02:00,19.23,1,1,324
2021-07-15 10:02:00,19.23,1,0,325
2021-07-15 10:02:00,19.24,4,1,326
2021-07-15 10:02:00,19.23,25,1,327
2021-07-15 10:02:00,19.23,3,1,328
2021-07-15 10:02:00,19.22,5,1,329
2021-07-15 10:02:00,19.23,36,0,330
2021-07-15 10:02:00,19.23,1,1,331
2021-07-15 10:03:00,19.23,12,1,332
2021-07-15 10:03:00,19.23,44,1,333
2021-07-15 10:03:00,19.27,10,0,334
2021-07-15 10:03:00,19.27,10,1,335
2021-07-15 10:03:00,19.28,5,0,336
2021-07-15 10:04:00,19.27,1,1,337
2021-07-15 10:04:00,19.28,3,0,338
2021-07-15 10:04:00,19.28,4,1,339
2021-07-15 10:04:00,19.29,14,0,340
2021-07-15 10:04:00,19.29,6,1,341
2021-07-15 10:04:00,19.29,1,0,342
2021-07-15 10:04:00,19.29,2,1,343
2021-07-15 10:05:00,19.29,2,1,344
2021-07-15 10:05:00,19.28,3,1,345
2021-07-15 10:05:00,19.28,2,1,346
2021-07-15 10:05:00,19.28,2,0,347
2021-07-15 10:06:00,19.27,3,1,348
2021-07-15 10:06:00,19.27,1,1,349
2021-07-15 10:06:00,19.27,2,0,350
2021-07-15 10:06:00,19.27,8,0,351
2021-07-15 10:06:00,19.27,1,1,352
2021-07-15 10:06:00,19.28,10,0,353
2021-07-15 10:07:00,19.29,1,0,354
2021-07-15 10:07:00,19.29,4,0,355
2021-07-15 10:07:00,19.29,6,1,356
2021-07-15 10:07:00,19.27,13,1,357
2021-07-15 10:07:00,19.27,5,0,358
2021-07-15 10:08:00,19.26,8,1,359
2021-07-15 10:08:00,19.26,11,0,360
2021-07-15 10:08:00,19.25,6,1,361
2021-07-15 10:08:00,19.25,2,1,362
2021-07-15 10:09:00,19.26,41,0,363
2021-07-15 10:09:00,19.27,4,0,364
2021-07-15 10:09:00,19.27,6,1,365
2021-07-15 10:10:00,19.26,27,1,366
2021-07-15 10:10:00,19.26,1,1,367
2021-07-15 10:10:00,19.25,1,1,368
2021-07-15 10:10:00,19.25,3,1,369
2021-07-15 10:10:00,19.25,1,1,370
2021-07-15 10:10:00,19.25,15,1,371
2021-07-15 10:10:00,19.27,6,0,372
2021-07-15 10:10:00,19.27,2,0,373
2021-07-15 10:10:00,19.25,2,1,374
2021-07-15 10:11:00,19.25,18,1,375
2021-07-15 10:11:00,19.25,4,1,376
2021-07-15 10:11:00,19.25,2,1,377
2021-07-15 10:11:00,19.25,5,1,378
2021-07-15 10:11:00,19.26,5,0,379
2021-07-15 10:11:00,19.25,1,1,380
2021-07-15 10:12:00,19.26,10,0,381
2021-07-15 10:12:00,19.25,15,1,382
2021-07-15 10:12:00,19.25,16,1,383
2021-07-15 10:12:00,19.25,2,1,384
2021-07-15 10:12:00,19.25,31,1,385
2021-07-15 10:12:00,19.26,15,0,386
2021-07-15 10:12:00,19.26,8,0,387
2021-07-15 10:12:00,19.25,16,1,388
2021-07-15 10:12:00,19.25,3,1,389
2021-07-15 10:12:00,19.25,5,1,390
2021-07-15 10:12:00,19.25,1,1,391
2021-07-15 10:13:00,19.25,2,1,392
2021-07-15 10:13:00,19.25,1,1,393
2021-07-15 10:13:00,19.25,4,1,394
2021-07-15 10:13:00,19.26,1,0,395
2021-07-15 10:13:00,19.25,2,1,396
2021-07-15 10:14:00,19.26,3,0,397
2021-07-15 10:14:00,19.26,4,0,398
2021-07-15 10:14:00,19.26,11,0,399
2021-07-15 10:14:00,19.27,1,0,400
2021-07-15 10:15:00,19.26,22,1,401
2021-07-15 10:15:00,19.26,30,1,402
2021-07-15 10:15:00,19.26,5,0,403
2021-07-15 10:15:00,19.26,5,1,404
2021-07-15 10:16:00,19.27,4,0,405
2021-07-15 10:16:00,19.27,14,0,406
2021-07-15 10:17:00,19.28,9,0,407
2021-07-15 10:18:00,19.27,1,1,408
2021-07-15 10:18:00,19.27,22,1,409
2021-07-15 10:18:00,19.28,17,0,410
2021-07-15 10:18:00,19.27,8,1,411
2021-07-15 10:19:00,19.27,11,0,412
2021-07-15 10:19:00,19.26,12,1,413
2021-07-15 10:19:00,19.26,3,1,414
2021-07-15 10:19:00,19.25,13,1,415
2021-07-15 10:19:00,19.25,9,1,416
2021-07-15 10:19:00,19.25,4,1,417
2021-07-15 10:19:00,19.25,5,1,418
2021-07-15 10:19:00,19.25,4,1,419
2021-07-15 10:19:00,19.25,11,1,420
2021-07-15 10:20:00,19.24,14,1,421
2021-07-15 10:20:00,19.24,8,1,422
2021-07-15 10:20:00,19.24,29,1,423
2021-07-15 10:20:00,19.24,1,1,424
2021-07-15 10:20:00,19.24,1,1,425
2021-07-15 10:20:00,19.24,9,1,426
2021-07-15 10:20:00,19.24,8,1,427
2021-07-15 10:20:00,19.23,5,1,428
2021-07-15 10:20:00,19.24,1,2,429
2021-07-15 10:20:00,19.23,11,1,430
2021-07-15 10:20:00,19.23,1,1,431
2021-07-15 10:20:00,19.23,106,1,432
2021-07-15 10:20:00,19.23,7,1,433
2021-07-15 10:20:00,19.23,41,1,434
2021-07-15 10:20:00,19.22,14,1,435
2021-07-15 10:21:00,19.22,1,1,436
2021-07-15 10:21:00,19.22,1,1,437
2021-07-15 10:21:00,19.21,122,1,438
2021-07-15 10:21:00,19.21,31,1,439
2021-07-15 10:21:00,19.22,10,0,440
2021-07-15 10:21:00,19.21,6,1,441
2021-07-15 10:21:00,19.21,26,1,442
2021-07-15 10:21:00,19.21,2,1,443
2021-07-15 10:21:00,19.21,43,1,444
2021-07-15 10:22:00,19.21,3,0,445
2021-07-15 10:22:00,19.2,116,1,446
2021-07-15 10:22:00,19.2,72,1,447
2021-07-15 10:22:00,19.2,1,0,448
2021-07-15 10:22:00,19.19,19,1,449
2021-07-15 10:22:00,19.19,9,1,450
2021-07-15 10:22:00,19.19,17,0,451
2021-07-15 10:22:00,19.18,17,1,452
2021-07-15 10:22:00,19.18,12,1,453
2021-07-15 10:22:00,19.18,9,1,454
2021-07-15 10:22:00,19.18,2,0,455
2021-07-15 10:22:00,19.17,22,1,456
2021-07-15 10:22:00,19.17,41,1,457
2021-07-15 10:23:00,19.17,31,1,458
2021-07-15 10:23:00,19.18,7,0,459
2021-07-15 10:23:00,19.18,7,0,460
2021-07-15 10:23:00,19.18,26,1,461
2021-07-15 10:23:00,19.18,8,1,462
2021-07-15 10:23:00,19.18,29,1,463
2021-07-15 10:23:00,19.18,5,1,464
2021-07-15 10:23:00,19.18,5,1,465
2021-07-15 10:23:00,19.18,19,0,466
2021-07-15 10:23:00,19.18,7,0,467
2021-07-15 10:23:00,19.21,8,0,468
2021-07-15 10:24:00,19.21,3,0,469
2021-07-15 10:24:00,19.21,5,0,470
2021-07-15 10:24:00,19.21,5,0,471
2021-07-15 10:24:00,19.18,3,1,472
2021-07-15 10:24:00,19.21,12,0,473
2021-07-15 10:24:00,19.18,1,1,474
2021-07-15 10:25:00,19.19,3,1,475
2021-07-15 10:25:00,19.19,2,1,476
2021-07-15 10:25:00,19.19,1,1,477
2021-07-15 10:25:00,19.2,12,0,478
2021-07-15 10:25:00,19.2,1,0,479
2021-07-15 10:25:00,19.2,5,1,480
2021-07-15 10:26:00,19.2,5,1,481
2021-07-15 10:26:00,19.21,1,0,482
2021-07-15 10:26:00,19.2,2,1,483
2021-07-15 10:26:00,19.21,16,0,484
2021-07-15 10:27:00,19.2,1,1,485
2021-07-15 10:27:00,19.2,10,1,486
2021-07-15 10:27:00,19.21,1,0,487
2021-07-15 10:27:00,19.2,5,1,488
2021-07-15 10:28:00,19.2,2,1,489
2021-07-15 10:28:00,19.2,7,1,490
2021-07-15 10:28:00,19.2,6,1,491
2021-07-15 10:28:00,19.2,10,0,492
2021-07-15 10:28:00,19.2,5,0,493
2021-07-15 10:28:00,19.2,5,0,494
2021-07-15 10:28:00,19.19,15,1,495
2021-07-15 10:29:00,19.2,5,1,496
2021-07-15 10:29:00,19.19,9,1,497
2021-07-15 10:29:00,19.19,4,1,498
2021-07-15 10:29:00,19.2,3,0,499
2021-07-15 10:29:00,19.2,2,1,500
2021-07-15 10:29:00,19.2,3,1,501
2021-07-15 10:29:00,19.2,9,1,502
2021-07-15 10:29:00,19.21,6,0,503
2021-07-15 10:30:00,19.2,5,1,504
2021-07-15 10:30:00,19.2,3,1,505
2021-07-15 10:30:00,19.19,4,1,506
2021-07-15 10:30:00,19.19,20,1,507
2021-07-15 10:30:00,19.19,1,1,508
2021-07-15 10:31:00,19.19,20,1,509
2021-07-15 10:31:00,19.19,9,1,510
2021-07-15 10:31:00,19.19,1,1,511
2021-07-15 10:31:00,19.19,8,1,512
2021-07-15 10:31:00,19.2,10,0,513
2021-07-15 10:31:00,19.19,1,1,514
2021-07-15 10:31:00,19.19,1,1,515
2021-07-15 10:31:00,19.19,5,1,516
2021-07-15 10:31:00,19.19,1,1,517
2021-07-15 10:32:00,19.19,21,1,518
2021-07-15 10:32:00,19.19,19,1,519
2021-07-15 10:32:00,19.19,5,1,520
2021-07-15 10:32:00,19.2,10,0,521
2021-07-15 10:32:00,19.19,4,1,522
2021-07-15 10:32:00,19.2,2,2,523
2021-07-15 10:32:00,19.18,30,1,524
2021-07-15 10:32:00,19.18,8,1,525
2021-07-15 10:32:00,19.18,3,1,526
2021-07-15 10:32:00,19.16,77,1,527
2021-07-15 10:32:00,19.16,16,1,528
2021-07-15 10:32:00,19.16,3,1,529
2021-07-15 10:32:00,19.16,3,1,530
2021-07-15 10:32:00,19.15,34,1,531
2021-07-15 10:32:00,19.15,6,1,532
2021-07-15 10:33:00,19.15,90,1,533
2021-07-15 10:33:00,19.15,2,1,534
2021-07-15 10:33:00,19.15,3,1,535
2021-07-15 10:33:00,19.15,4,1,536
2021-07-15 10:33:00,19.18,20,0,537
2021-07-15 10:33:00,19.15,3,1,538
2021-07-15 10:33:00,19.17,25,0,539
2021-07-15 10:33:00,19.17,4,1,540
2021-07-15 10:33:00,19.18,10,0,541
2021-07-15 10:33:00,19.17,2,1,542
2021-07-15 10:34:00,19.17,10,1,543
2021-07-15 10:34:00,19.17,15,1,544
2021-07-15 10:34:00,19.17,3,1,545
2021-07-15 10:34:00,19.18,30,0,546
2021-07-15 10:34:00,19.17,17,1,547
2021-07-15 10:34:00,19.18,4,0,548
2021-07-15 10:34:00,19.18,5,0,549
2021-07-15 10:34:00,19.17,9,1,550
2021-07-15 10:34:00,19.18,7,0,551
2021-07-15 10:34:00,19.17,2,1,552
2021-07-15 10:34:00,19.17,15,0,553
2021-07-15 10:34:00,19.17,5,1,554
2021-07-15 10:35:00,19.16,15,1,555
2021-07-15 10:35:00,19.16,3,1,556
2021-07-15 10:35:00,19.16,4,1,557
2021-07-15 10:35:00,19.16,36,1,558
2021-07-15 10:35:00,19.17,5,0,559
2021-07-15 10:35:00,19.17,5,0,560
2021-07-15 10:36:00,19.17,22,1,561
2021-07-15 10:36:00,19.17,7,1,562
2021-07-15 10:36:00,19.17,2,0,563
2021-07-15 10:36:00,19.16,2,1,564
2021-07-15 10:36:00,19.16,2,1,565
2021-07-15 10:36:00,19.16,36,1,566
2021-07-15 10:36:00,19.16,1,0,567
2021-07-15 10:37:00,19.15,254,1,568
2021-07-15 10:37:00,19.15,49,1,569
2021-07-15 10:37:00,19.15,7,1,570
2021-07-15 10:37:00,19.16,35,0,571
2021-07-15 10:37:00,19.17,1,0,572
2021-07-15 10:37:00,19.16,3,1,573
2021-07-15 10:37:00,19.16,2,0,574
2021-07-15 10:37:00,19.16,1,0,575
2021-07-15 10:37:00,19.16,4,0,576
2021-07-15 10:37:00,19.14,11,1,577
2021-07-15 10:38:00,19.15,101,0,578
2021-07-15 10:38:00,19.15,13,0,579
2021-07-15 10:38:00,19.15,4,0,580
2021-07-15 10:38:00,19.16,2,0,581
2021-07-15 10:38:00,19.16,2,1,582
2021-07-15 10:38:00,19.17,10,0,583
2021-07-15 10:38:00,19.17,3,0,584
2021-07-15 10:38:00,19.16,1,1,585
2021-07-15 10:39:00,19.17,6,0,586
2021-07-15 10:39:00,19.17,2,1,587
2021-07-15 10:39:00,19.18,30,0,588
2021-07-15 10:40:00,19.18,4,0,589
2021-07-15 10:40:00,19.19,1,0,590
2021-07-15 10:40:00,19.19,3,0,591
2021-07-15 10:41:00,19.2,10,0,592
2021-07-15 10:41:00,19.21,20,0,593
2021-07-15 10:41:00,19.19,12,1,594
2021-07-15 10:41:00,19.19,15,1,595
2021-07-15 10:41:00,19.19,18,0,596
2021-07-15 10:41:00,19.19,2,0,597
2021-07-15 10:41:00,19.19,10,0,598
2021-07-15 10:42:00,19.18,22,1,599
2021-07-15 10:42:00,19.16,37,1,600
2021-07-15 10:43:00,19.15,44,1,601
2021-07-15 10:43:00,19.14,2,1,602
2021-07-15 10:43:00,19.14,5,1,603
2021-07-15 10:43:00,19.14,41,1,604
2021-07-15 10:43:00,19.14,12,0,605
2021-07-15 10:43:00,19.14,34,0,606
